time,X,Y,actual_cytokine_concentration,predicted_cytokine_concentration
0.0,7.0,19.0,3.7933964e-07,0.016851325
0.0,24.0,32.0,3.7062617e-07,-0.0111392625
0.0,10.0,32.0,3.7073323e-07,0.004373256
0.0,37.0,35.0,3.8843453e-07,-0.029195216
0.0,19.0,29.0,3.7072812e-07,-0.0021327771
0.0,39.0,25.0,3.7519402e-07,-0.020970162
0.0,36.0,24.0,3.7934922e-07,-0.016400006
0.0,33.0,11.0,3.7508715e-07,0.0016012527
0.0,36.0,8.0,3.7950045e-07,0.0014411621
0.0,20.0,25.0,3.7493382e-07,0.0010483153
0.0,22.0,29.0,3.7955985e-07,-0.005534824
0.0,25.0,18.0,3.7960504e-07,0.0030375235
0.0,36.0,18.0,3.7513917e-07,-0.00976814
0.0,30.0,28.0,3.8401905e-07,-0.013754483
0.0,28.0,24.0,3.7934666e-07,-0.0069932453
0.0,12.0,22.0,3.7041403e-07,0.011215534
0.0,13.0,24.0,3.7503835e-07,0.008839544
0.0,17.0,42.0,3.7487808e-07,-0.013924833
0.0,36.0,16.0,3.797632e-07,-0.0075305216
0.0,18.0,40.0,3.7068e-07,-0.012915056
0.0,21.0,11.0,3.7062992e-07,0.013776537
0.0,33.0,24.0,3.749803e-07,-0.012877759
0.0,22.0,16.0,3.750872e-07,0.008264106
0.0,22.0,18.0,3.7944753e-07,0.0062461086
0.0,30.0,12.0,3.7960626e-07,0.003931243
0.0,22.0,41.0,3.7939355e-07,-0.018556688
0.0,29.0,22.0,3.750915e-07,-0.005946975
0.0,19.0,42.0,3.7051785e-07,-0.016205084
0.0,25.0,34.0,3.706256e-07,-0.014479358
0.0,37.0,9.0,3.7950053e-07,-0.00085221604
0.0,31.0,41.0,3.7975758e-07,-0.028678026
0.0,38.0,29.0,3.8380884e-07,-0.024077754
0.0,8.0,21.0,3.7944542e-07,0.014795374
0.0,17.0,26.0,3.7493447e-07,0.003188964
0.0,9.0,7.0,3.748231e-07,0.010190163
0.0,13.0,42.0,3.7041272e-07,-0.009368572
0.0,10.0,19.0,3.74982e-07,0.014172878
0.0,40.0,9.0,3.794499e-07,-0.004425455
0.0,19.0,10.0,3.7056927e-07,0.015856829
0.0,19.0,21.0,3.8402104e-07,0.0062379353
0.0,40.0,15.0,3.7067798e-07,-0.011180226
0.0,31.0,40.0,3.8817277e-07,-0.027651858
0.0,11.0,28.0,3.8832684e-07,0.0070709474
0.0,18.0,8.0,3.7057475e-07,0.017490398
0.0,27.0,13.0,3.8381083e-07,0.0061690174
0.0,10.0,37.0,3.8821983e-07,-0.0006340109
0.0,16.0,29.0,3.705185e-07,0.0011320077
0.0,28.0,26.0,3.794524e-07,-0.009207871
0.0,22.0,31.0,3.882192e-07,-0.007726278
0.0,29.0,27.0,3.840209e-07,-0.011484604
0.0,26.0,19.0,3.7514656e-07,0.00083691254
0.0,17.0,20.0,3.796602e-07,0.009067256
0.0,15.0,11.0,3.7950622e-07,0.01656266
0.0,41.0,29.0,3.7077805e-07,-0.027474675
0.0,39.0,42.0,3.706223e-07,-0.038463023
0.0,34.0,18.0,3.7524612e-07,-0.007391732
0.0,15.0,37.0,3.883231e-07,-0.0062660985
0.0,35.0,17.0,3.7970764e-07,-0.007460337
0.0,17.0,15.0,3.707313e-07,0.013338115
0.0,21.0,20.0,3.752016e-07,0.005225595
0.0,23.0,36.0,3.7949872e-07,-0.014336232
0.0,26.0,15.0,3.7088645e-07,0.0051391013
0.0,10.0,30.0,3.7965827e-07,0.0062545873
0.0,14.0,14.0,3.7955132e-07,0.015341584
0.0,21.0,42.0,3.749794e-07,-0.018481757
0.0,39.0,39.0,3.7955255e-07,-0.035463404
0.0,7.0,41.0,3.792846e-07,-0.000784602
0.0,30.0,40.0,3.797064e-07,-0.02653769
0.0,23.0,34.0,3.7062617e-07,-0.012163106
0.0,28.0,30.0,3.8391656e-07,-0.013607789
0.0,28.0,20.0,3.7498765e-07,-0.0025592037
0.0,29.0,33.0,3.7966007e-07,-0.018021714
0.0,26.0,18.0,3.8822108e-07,0.0019237585
0.0,30.0,32.0,3.7950312e-07,-0.018099237
0.0,8.0,22.0,3.793947e-07,0.014330443
0.0,30.0,41.0,3.8816714e-07,-0.027567249
0.0,9.0,8.0,3.7498378e-07,0.011479717
0.0,31.0,14.0,3.7078564e-07,0.00059968606
0.0,32.0,42.0,3.7062304e-07,-0.030802157
0.0,20.0,19.0,3.795082e-07,0.007247191
0.0,18.0,18.0,3.842286e-07,0.010041658
0.0,22.0,13.0,3.8837993e-07,0.011161137
0.0,24.0,20.0,3.7073312e-07,0.001997035
0.0,15.0,38.0,3.797131e-07,-0.007341724
0.0,14.0,27.0,3.7955306e-07,0.0051753484
0.0,9.0,11.0,3.7067625e-07,0.014142696
0.0,15.0,15.0,3.750872e-07,0.014426019
0.0,20.0,38.0,3.7960632e-07,-0.013047542
0.0,39.0,33.0,3.7961195e-07,-0.02936994
0.0,35.0,9.0,3.8396522e-07,0.0014960058
0.0,9.0,33.0,3.7083626e-07,0.0045649894
0.0,13.0,28.0,3.7945247e-07,0.0051703565
0.0,21.0,15.0,3.7078448e-07,0.010184195
0.0,19.0,32.0,3.706242e-07,-0.00538129
0.0,42.0,30.0,3.7497884e-07,-0.029632155
0.0,28.0,33.0,3.8401905e-07,-0.016867649
0.0,41.0,16.0,3.794979e-07,-0.013485346
0.0,34.0,7.0,3.750883e-07,0.0048479848
0.0,32.0,7.0,3.7514016e-07,0.0070798434
0.0,31.0,12.0,3.837564e-07,0.0027990155
0.0,27.0,26.0,3.749859e-07,-0.0080361925
0.0,21.0,8.0,3.7944665e-07,0.01616199
0.0,19.0,23.0,3.7519655e-07,0.0042068027
0.0,36.0,40.0,3.7519723e-07,-0.033179026
0.0,18.0,28.0,3.7078115e-07,3.8269907e-05
0.0,41.0,17.0,3.7508892e-07,-0.014593389
0.0,13.0,16.0,3.7929672e-07,0.014579054
0.0,10.0,17.0,3.795524e-07,0.014901053
0.0,38.0,9.0,3.7944923e-07,-0.0020377748
0.0,20.0,16.0,3.7078397e-07,0.010143828
0.0,36.0,9.0,3.8391144e-07,0.0003263466
0.0,22.0,30.0,3.840679e-07,-0.006630566
0.0,21.0,22.0,3.7955618e-07,0.0031422041
0.0,11.0,9.0,3.750872e-07,0.014813211
0.0,16.0,12.0,3.7934672e-07,0.01586638
0.0,7.0,37.0,3.836994e-07,0.0034450553
0.0,19.0,18.0,3.8832934e-07,0.009162027
0.0,17.0,39.0,3.7519663e-07,-0.01069307
0.0,23.0,14.0,3.7955877e-07,0.009263996
0.0,7.0,42.0,3.7492615e-07,-0.0018633045
0.0,33.0,35.0,3.8396783e-07,-0.024709221
0.0,21.0,28.0,3.8380884e-07,-0.0033001043
0.0,7.0,14.0,3.7487243e-07,0.01638053
0.0,42.0,31.0,3.7492993e-07,-0.030660648
0.0,15.0,26.0,3.7944932e-07,0.005188007
0.0,7.0,32.0,3.7488e-07,0.008399736
0.0,38.0,39.0,3.8386585e-07,-0.03436623
0.0,41.0,32.0,3.7493191e-07,-0.030571897
0.0,33.0,13.0,3.7498708e-07,-0.0006181486
0.0,28.0,9.0,3.8391647e-07,0.009259749
0.0,28.0,29.0,3.8848196e-07,-0.01251271
0.0,32.0,12.0,3.75194e-07,0.00165217
0.0,11.0,41.0,3.7051538e-07,-0.0060040317
0.0,20.0,13.0,3.750402e-07,0.012841132
0.0,34.0,16.0,3.7509417e-07,-0.005152177
0.0,37.0,41.0,3.7944986e-07,-0.035280537
0.0,21.0,27.0,3.794456e-07,-0.00221337
0.0,25.0,21.0,3.750365e-07,-0.00020970777
0.0,29.0,41.0,3.750878e-07,-0.026453186
0.0,11.0,15.0,3.8401595e-07,0.015283439
0.0,35.0,38.0,3.7950556e-07,-0.030045886
0.0,14.0,26.0,3.8391272e-07,0.0061367117
0.0,34.0,20.0,3.7514098e-07,-0.009624843
0.0,31.0,17.0,3.7944923e-07,-0.0027302913
0.0,35.0,8.0,3.839627e-07,0.0026041754
0.0,13.0,11.0,3.7519672e-07,0.01636028
0.0,27.0,36.0,3.7950053e-07,-0.018938344
0.0,38.0,23.0,3.7509213e-07,-0.017648768
0.0,31.0,29.0,3.794524e-07,-0.016012888
0.0,35.0,10.0,3.7509398e-07,0.00038293377
0.0,42.0,20.0,3.7938972e-07,-0.019057017
0.0,24.0,12.0,3.8401973e-07,0.010256704
0.0,35.0,33.0,3.7493584e-07,-0.024876531
0.0,34.0,41.0,3.7482874e-07,-0.031990994
0.0,15.0,22.0,3.7508715e-07,0.008951601
0.0,38.0,36.0,3.8417866e-07,-0.03132868
0.0,42.0,41.0,3.7482116e-07,-0.04074115
0.0,16.0,33.0,3.793436e-07,-0.003094513
0.0,14.0,21.0,3.706749e-07,0.010596056
0.0,20.0,39.0,3.7940177e-07,-0.014127564
0.0,8.0,32.0,3.7519152e-07,0.006815087
0.0,10.0,15.0,3.7950107e-07,0.015293326
0.0,39.0,11.0,3.7955306e-07,-0.0054872073
0.0,32.0,38.0,3.7094154e-07,-0.026705842
0.0,42.0,11.0,3.749307e-07,-0.009084206
0.0,26.0,17.0,3.798114e-07,0.0030037574
0.0,21.0,36.0,3.794506e-07,-0.012030024
0.0,34.0,24.0,3.7488505e-07,-0.014054399
0.0,25.0,7.0,3.749795e-07,0.014030989
0.0,41.0,12.0,3.7503645e-07,-0.0090110935
0.0,27.0,21.0,3.749883e-07,-0.0025041737
0.0,25.0,8.0,3.79291e-07,0.013124485
0.0,17.0,30.0,3.7051785e-07,-0.0009961985
0.0,37.0,37.0,3.7530677e-07,-0.031240646
0.0,28.0,36.0,3.750372e-07,-0.020083066
0.0,21.0,31.0,3.751428e-07,-0.006574806
0.0,41.0,38.0,3.7493322e-07,-0.036650445
0.0,33.0,34.0,3.7955508e-07,-0.023661416
0.0,8.0,30.0,3.7503398e-07,0.008625347
0.0,14.0,33.0,3.8386082e-07,-0.0009077899
0.0,33.0,9.0,3.750415e-07,0.003801588
0.0,16.0,36.0,3.796081e-07,-0.0063165016
0.0,31.0,28.0,3.795532e-07,-0.014922846
0.0,42.0,25.0,3.704659e-07,-0.024414051
0.0,7.0,27.0,3.7041025e-07,0.012685385
0.0,42.0,15.0,3.7508636e-07,-0.01356237
0.0,20.0,22.0,3.8401845e-07,0.0042008497
0.0,7.0,22.0,3.7503384e-07,0.015820455
0.0,12.0,10.0,3.796545e-07,0.015930135
0.0,27.0,8.0,3.794523e-07,0.011262324
0.0,31.0,16.0,3.7960183e-07,-0.0016176365
0.0,16.0,24.0,3.7508897e-07,0.006183844
0.0,23.0,39.0,3.8391028e-07,-0.017565276
0.0,13.0,26.0,3.796094e-07,0.0070518143
0.0,31.0,37.0,3.7529742e-07,-0.02454367
0.0,27.0,7.0,3.7498205e-07,0.01223078
0.0,7.0,38.0,3.749801e-07,0.002404157
0.0,16.0,7.0,3.7928842e-07,0.01794577
0.0,8.0,41.0,3.793371e-07,-0.002280485
0.0,29.0,28.0,3.8843135e-07,-0.012584973
0.0,11.0,29.0,3.7971392e-07,0.0061598755
0.0,38.0,33.0,3.8853517e-07,-0.028252412
0.0,42.0,10.0,3.7498194e-07,-0.00795636
0.0,8.0,20.0,3.7939472e-07,0.015185852
0.0,32.0,34.0,3.8396723e-07,-0.022524957
0.0,17.0,33.0,3.7934228e-07,-0.0042077564
0.0,22.0,36.0,3.8385897e-07,-0.013182584
0.0,37.0,17.0,3.7524475e-07,-0.00984126
0.0,23.0,13.0,3.885338e-07,0.010238949
0.0,29.0,9.0,3.751973e-07,0.00821447
0.0,33.0,8.0,3.7955243e-07,0.004891593
0.0,19.0,14.0,3.7504014e-07,0.012754049
0.0,26.0,38.0,3.7939608e-07,-0.019926239
0.0,27.0,24.0,3.794968e-07,-0.0058229007
0.0,38.0,34.0,3.8859324e-07,-0.029282402
0.0,41.0,27.0,3.706718e-07,-0.025384095
0.0,11.0,14.0,3.8380946e-07,0.015474562
0.0,42.0,18.0,3.751389e-07,-0.016874526
0.0,29.0,12.0,3.839678e-07,0.005046632
0.0,9.0,24.0,3.7493012e-07,0.01210748
0.0,28.0,13.0,3.7960632e-07,0.005080182
0.0,40.0,24.0,3.750895e-07,-0.021052439
0.0,38.0,10.0,3.795531e-07,-0.0031642057
0.0,40.0,35.0,3.795081e-07,-0.03252363
0.0,27.0,33.0,3.838627e-07,-0.015710484
0.0,35.0,27.0,3.8375634e-07,-0.018493455
0.0,7.0,9.0,3.7939162e-07,0.011601422
0.0,21.0,21.0,3.8827065e-07,0.004189547
0.0,29.0,29.0,3.797163e-07,-0.013680581
0.0,14.0,8.0,3.7519473e-07,0.017054427
0.0,37.0,21.0,3.749326e-07,-0.01428302
0.0,27.0,35.0,3.8391272e-07,-0.017867003
0.0,34.0,8.0,3.8391326e-07,0.0037548505
0.0,23.0,31.0,3.7970878e-07,-0.008883122
0.0,14.0,13.0,3.7945296e-07,0.015812423
0.0,11.0,34.0,3.7063177e-07,0.0013000034
0.0,21.0,13.0,3.796063e-07,0.012030672
0.0,15.0,7.0,3.750339e-07,0.017613355
0.0,23.0,30.0,3.8397016e-07,-0.0077858306
0.0,28.0,10.0,3.8407043e-07,0.008233953
0.0,37.0,15.0,3.796056e-07,-0.0076000206
0.0,11.0,13.0,3.7513848e-07,0.015570935
0.0,24.0,39.0,3.7503895e-07,-0.018707689
0.0,30.0,15.0,3.706763e-07,0.0006499477
0.0,42.0,42.0,3.7481985e-07,-0.041737545
0.0,39.0,34.0,3.8407606e-07,-0.030396435
0.0,16.0,40.0,3.7530032e-07,-0.010632593
0.0,34.0,38.0,3.7950076e-07,-0.028936062
0.0,32.0,15.0,3.752466e-07,-0.001675088
0.0,26.0,10.0,3.7509412e-07,0.010273445
0.0,36.0,27.0,3.7955311e-07,-0.019651849
0.0,18.0,16.0,3.752986e-07,0.011812452
0.0,23.0,12.0,3.884837e-07,0.011194255
0.0,38.0,31.0,3.795562e-07,-0.026175458
0.0,42.0,19.0,3.837518e-07,-0.017968606
0.0,9.0,41.0,3.749263e-07,-0.003601756
0.0,22.0,35.0,3.751415e-07,-0.012096133
0.0,34.0,27.0,3.751916e-07,-0.017331552
0.0,26.0,40.0,3.7503574e-07,-0.022040423
0.0,31.0,11.0,3.7513914e-07,0.003890399
0.0,18.0,17.0,3.8827673e-07,0.010940563
0.0,24.0,28.0,3.750365e-07,-0.0067464747
0.0,42.0,7.0,3.748743e-07,-0.0045611
0.0,17.0,41.0,3.7513894e-07,-0.012850385
0.0,12.0,14.0,3.7524794e-07,0.015547488
0.0,16.0,37.0,3.8401845e-07,-0.007395316
0.0,36.0,38.0,3.7960766e-07,-0.031152416
0.0,28.0,34.0,3.7966066e-07,-0.017944317
0.0,22.0,14.0,3.7965947e-07,0.010215726
0.0,39.0,35.0,3.884827e-07,-0.0314178
0.0,12.0,35.0,3.7939614e-07,-0.00081958994
0.0,38.0,28.0,3.7514167e-07,-0.023020003
0.0,40.0,23.0,3.7933918e-07,-0.019976702
0.0,24.0,11.0,3.7950494e-07,0.011220705
0.0,39.0,12.0,3.7934302e-07,-0.006614756
0.0,41.0,9.0,3.7509076e-07,-0.005624827
0.0,12.0,18.0,3.7498518e-07,0.013845902
0.0,34.0,11.0,3.7493515e-07,0.00043889508
0.0,14.0,32.0,3.7960496e-07,0.00013519451
0.0,27.0,30.0,3.7965881e-07,-0.012441482
0.0,21.0,41.0,3.793948e-07,-0.01741724
0.0,18.0,21.0,3.7955826e-07,0.007207308
0.0,23.0,7.0,3.7503386e-07,0.015608083
0.0,14.0,39.0,3.7509085e-07,-0.0072857253
0.0,23.0,25.0,3.7056918e-07,-0.0023023747
0.0,14.0,37.0,3.751453e-07,-0.00514384
0.0,11.0,18.0,3.794992e-07,0.014218543
0.0,33.0,32.0,3.707844e-07,-0.021547493
0.0,13.0,32.0,3.8396584e-07,0.0011944585
0.0,15.0,14.0,3.7939856e-07,0.0150439255
0.0,13.0,35.0,3.750397e-07,-0.0019155703
0.0,40.0,10.0,3.7955493e-07,-0.005556073
0.0,15.0,18.0,3.7503713e-07,0.012297954
0.0,10.0,26.0,3.7509213e-07,0.009705815
0.0,36.0,23.0,3.795513e-07,-0.015305642
0.0,24.0,36.0,3.748851e-07,-0.015489403
0.0,42.0,23.0,3.7051532e-07,-0.022288907
0.0,8.0,34.0,3.7949928e-07,0.0049047805
0.0,26.0,37.0,3.7503776e-07,-0.01886085
0.0,12.0,25.0,3.751459e-07,0.008806724
0.0,17.0,24.0,3.792917e-07,0.005215112
0.0,36.0,28.0,3.7509272e-07,-0.020724755
0.0,28.0,8.0,3.795525e-07,0.010270555
0.0,36.0,35.0,3.7525302e-07,-0.028079335
0.0,19.0,7.0,3.7057038e-07,0.017751936
0.0,8.0,35.0,3.7950238e-07,0.003920745
0.0,32.0,35.0,3.8402152e-07,-0.023578215
0.0,22.0,38.0,3.7971384e-07,-0.015345406
0.0,33.0,19.0,3.7529858e-07,-0.0073236115
0.0,35.0,26.0,3.75246e-07,-0.01740994
0.0,8.0,37.0,3.7955363e-07,0.0019009747
0.0,37.0,33.0,3.8843254e-07,-0.027130883
0.0,32.0,16.0,3.8386207e-07,-0.002789881
0.0,37.0,14.0,3.7950235e-07,-0.006476883
0.0,19.0,37.0,3.7939748e-07,-0.010816108
0.0,11.0,16.0,3.8401834e-07,0.015005078
0.0,34.0,36.0,3.8386284e-07,-0.026875366
0.0,41.0,7.0,3.7928586e-07,-0.0033609234
0.0,39.0,10.0,3.839127e-07,-0.004358623
0.0,21.0,39.0,3.7971196e-07,-0.015273783
0.0,22.0,7.0,3.8374998e-07,0.01628967
0.0,23.0,23.0,3.7492896e-07,-0.00012576208
0.0,42.0,37.0,3.7933904e-07,-0.0367434
0.0,15.0,25.0,3.7514525e-07,0.0061592944
0.0,39.0,23.0,3.793942e-07,-0.018813897
0.0,31.0,24.0,3.7498089e-07,-0.010522593
0.0,15.0,35.0,3.7514414e-07,-0.0041221194
0.0,11.0,38.0,3.8375504e-07,-0.0028305538
0.0,32.0,40.0,3.7529614e-07,-0.028764274
0.0,11.0,30.0,3.8386523e-07,0.0052249767
0.0,11.0,39.0,3.750321e-07,-0.0038838573
0.0,26.0,42.0,3.7487246e-07,-0.02413259
0.0,32.0,17.0,3.8391335e-07,-0.003906328
0.0,15.0,40.0,3.8380827e-07,-0.009494666
0.0,7.0,24.0,3.7051657e-07,0.014744777
0.0,7.0,11.0,3.7508514e-07,0.014180634
0.0,14.0,30.0,3.7062745e-07,0.0021905862
0.0,11.0,10.0,3.7929533e-07,0.0151956715
0.0,12.0,30.0,3.796064e-07,0.004219752
0.0,12.0,36.0,3.7509093e-07,-0.0018608682
0.0,27.0,12.0,3.7961007e-07,0.0072157495
0.0,23.0,11.0,3.8396348e-07,0.012128573
0.0,20.0,9.0,3.7062668e-07,0.016018111
0.0,37.0,29.0,3.7955186e-07,-0.022936318
0.0,32.0,36.0,3.8406924e-07,-0.024626557
0.0,27.0,16.0,3.7088643e-07,0.002967108
0.0,31.0,32.0,3.7955317e-07,-0.019252587
0.0,15.0,12.0,3.795025e-07,0.016116705
0.0,12.0,28.0,3.796614e-07,0.0061238
0.0,37.0,36.0,3.8402297e-07,-0.030219939
0.0,36.0,25.0,3.751948e-07,-0.017489534
0.0,15.0,10.0,3.7961001e-07,0.0169417
0.0,42.0,36.0,3.7503384e-07,-0.03573783
0.0,32.0,33.0,3.796594e-07,-0.021466289
0.0,30.0,22.0,3.794486e-07,-0.0071231537
0.0,28.0,31.0,3.752504e-07,-0.01469909
0.0,20.0,28.0,3.752966e-07,-0.0021718629
0.0,15.0,36.0,3.8391337e-07,-0.0051929913
0.0,23.0,10.0,3.7498833e-07,0.013038721
0.0,31.0,33.0,3.7961e-07,-0.020321246
0.0,38.0,12.0,3.7503648e-07,-0.005418826
0.0,7.0,36.0,3.751408e-07,0.0044725053
0.0,16.0,21.0,3.752973e-07,0.009011146
0.0,28.0,39.0,3.748826e-07,-0.023251075
0.0,36.0,33.0,3.795551e-07,-0.026005741
0.0,21.0,29.0,3.7960447e-07,-0.004390616
0.0,14.0,40.0,3.793936e-07,-0.008359823
0.0,12.0,8.0,3.707287e-07,0.015461903
0.0,14.0,10.0,3.840698e-07,0.016806606
0.0,30.0,34.0,3.708402e-07,-0.020241331
0.0,32.0,18.0,3.7960382e-07,-0.0050225444
0.0,12.0,31.0,3.795068e-07,0.0032396428
0.0,38.0,25.0,3.7944994e-07,-0.019813176
0.0,27.0,28.0,3.7961004e-07,-0.010243837
0.0,14.0,16.0,3.750872e-07,0.0142220445
0.0,26.0,29.0,3.79555e-07,-0.010176297
0.0,20.0,34.0,3.7483133e-07,-0.008701783
0.0,9.0,30.0,3.837576e-07,0.0073588155
0.0,32.0,20.0,3.7524663e-07,-0.0072557814
0.0,19.0,22.0,3.839153e-07,0.0052293204
0.0,27.0,11.0,3.8396666e-07,0.008249801
0.0,38.0,35.0,3.886433e-07,-0.030308004
0.0,38.0,32.0,3.8396848e-07,-0.027215745
0.0,17.0,27.0,3.749827e-07,0.0021566935
0.0,17.0,18.0,3.8402095e-07,0.010862794
0.0,27.0,34.0,3.8401592e-07,-0.016791288
0.0,17.0,17.0,3.7960578e-07,0.011720177
0.0,19.0,27.0,3.7078252e-07,1.0985881e-05
0.0,32.0,19.0,3.8370635e-07,-0.006139647
0.0,25.0,9.0,3.749853e-07,0.01219343
0.0,41.0,33.0,3.749308e-07,-0.031594586
0.0,28.0,11.0,3.8407467e-07,0.0071948506
0.0,11.0,25.0,3.7939742e-07,0.009637747
0.0,21.0,7.0,3.7944352e-07,0.016884375
0.0,17.0,19.0,3.8397096e-07,0.009978581
0.0,7.0,20.0,3.794435e-07,0.016596656
0.0,29.0,32.0,3.795569e-07,-0.01694427
0.0,39.0,37.0,3.7525118e-07,-0.033448037
0.0,30.0,8.0,3.7949928e-07,0.008191194
0.0,26.0,21.0,3.793424e-07,-0.0013514198
0.0,34.0,37.0,3.795575e-07,-0.027907494
0.0,20.0,21.0,3.841241e-07,0.0052298345
0.0,41.0,35.0,3.7508966e-07,-0.033627685
0.0,22.0,40.0,3.796068e-07,-0.017490793
0.0,33.0,36.0,3.840203e-07,-0.025752869
0.0,31.0,36.0,3.8381322e-07,-0.023496326
0.0,42.0,16.0,3.7939347e-07,-0.014671292
0.0,14.0,9.0,3.8391832e-07,0.016976584
0.0,35.0,36.0,3.7519857e-07,-0.02799381
0.0,27.0,42.0,3.7482428e-07,-0.025252242
0.0,10.0,16.0,3.8385892e-07,0.015143346
0.0,7.0,13.0,3.7928405e-07,0.015842613
0.0,40.0,30.0,3.7067815e-07,-0.027388308
0.0,13.0,33.0,3.8391278e-07,0.00016669556
0.0,38.0,30.0,3.8390908e-07,-0.025129553
0.0,23.0,38.0,3.7950494e-07,-0.016493153
0.0,24.0,23.0,3.7488067e-07,-0.0012566708
0.0,29.0,11.0,3.7966137e-07,0.0061132126
0.0,15.0,41.0,3.750883e-07,-0.010571178
0.0,15.0,20.0,3.708863e-07,0.010687169
0.0,10.0,36.0,3.7524975e-07,0.00039418414
0.0,36.0,22.0,3.8380637e-07,-0.014206681
0.0,22.0,21.0,3.7950366e-07,0.003121484
0.0,38.0,41.0,3.7519584e-07,-0.036373977
0.0,40.0,26.0,3.7078001e-07,-0.023186807
0.0,16.0,9.0,3.7514528e-07,0.017315488
0.0,27.0,29.0,3.8837683e-07,-0.011344317
0.0,9.0,31.0,3.7529725e-07,0.0064509623
0.0,41.0,37.0,3.7944554e-07,-0.035645913
0.0,24.0,13.0,3.84071e-07,0.0092736
0.0,30.0,25.0,3.7067878e-07,-0.010452013
0.0,22.0,17.0,3.7934606e-07,0.0072630085
0.0,13.0,10.0,3.882742e-07,0.016471986
0.0,31.0,7.0,3.8375128e-07,0.008165766
0.0,16.0,38.0,3.8396723e-07,-0.008474555
0.0,33.0,28.0,3.7519223e-07,-0.017253373
0.0,18.0,24.0,3.750359e-07,0.00420982
0.0,30.0,7.0,3.7939353e-07,0.0092280395
0.0,14.0,18.0,3.74932e-07,0.012897257
0.0,36.0,14.0,3.8826744e-07,-0.0052840076
0.0,28.0,17.0,3.75086e-07,0.000746835
0.0,20.0,24.0,3.750365e-07,0.002108287
0.0,16.0,19.0,3.7530106e-07,0.010777686
0.0,33.0,29.0,3.8370317e-07,-0.0183349
0.0,26.0,23.0,3.7508832e-07,-0.0035536774
0.0,38.0,19.0,3.748262e-07,-0.01325443
0.0,7.0,18.0,3.7487436e-07,0.017005783
0.0,25.0,13.0,3.7945495e-07,0.008270282
0.0,13.0,9.0,3.7976136e-07,0.016484234
0.0,27.0,39.0,3.7944548e-07,-0.022120189
0.0,30.0,21.0,3.7944858e-07,-0.006010134
0.0,34.0,21.0,3.7944983e-07,-0.01073749
0.0,17.0,10.0,3.7067812e-07,0.016684275
0.0,37.0,34.0,3.8423178e-07,-0.028165508
0.0,28.0,23.0,3.750897e-07,-0.0058845617
0.0,38.0,26.0,3.7944753e-07,-0.020888414
0.0,31.0,21.0,3.751434e-07,-0.007189039
0.0,27.0,32.0,3.7519536e-07,-0.01462527
0.0,31.0,39.0,3.7540056e-07,-0.02662168
0.0,19.0,38.0,3.794505e-07,-0.01189949
0.0,37.0,22.0,3.7949803e-07,-0.015383143
0.0,10.0,27.0,3.8386145e-07,0.008889724
0.0,18.0,33.0,3.7508644e-07,-0.005332973
0.0,41.0,13.0,3.7923968e-07,-0.010134902
0.0,33.0,14.0,3.750366e-07,-0.0017331131
0.0,26.0,24.0,3.792904e-07,-0.0046576373
0.0,9.0,28.0,3.75042e-07,0.009087313
0.0,35.0,41.0,3.7498208e-07,-0.03308988
0.0,32.0,29.0,3.7960191e-07,-0.01717538
0.0,35.0,14.0,3.7514465e-07,-0.0040955655
0.0,10.0,12.0,3.706225e-07,0.015100334
0.0,41.0,14.0,3.751371e-07,-0.011255268
0.0,12.0,33.0,3.7519712e-07,0.0012347959
0.0,11.0,27.0,3.797138e-07,0.007956412
1.0,35.0,14.0,7.3646754e-07,0.015810948
1.0,12.0,33.0,7.366695e-07,0.013417821
1.0,41.0,14.0,7.3643116e-07,0.015478354
1.0,10.0,12.0,7.232404e-07,-0.02916171
1.0,32.0,29.0,7.494333e-07,0.014657717
1.0,41.0,13.0,7.480436e-07,0.015659671
1.0,9.0,28.0,7.3607447e-07,0.0019982867
1.0,35.0,41.0,7.358368e-07,-0.006325621
1.0,26.0,24.0,7.482372e-07,0.016931217
1.0,33.0,14.0,7.3604866e-07,0.015038591
1.0,11.0,27.0,7.4987065e-07,0.004336994
1.0,10.0,27.0,7.6164935e-07,0.0024101548
1.0,25.0,13.0,7.488775e-07,0.006842833
1.0,19.0,38.0,7.4885617e-07,0.018705051
1.0,31.0,39.0,7.374467e-07,0.005446892
1.0,27.0,32.0,7.3666115e-07,0.016800564
1.0,31.0,21.0,7.3646027e-07,0.017015796
1.0,38.0,26.0,7.4884196e-07,0.010610979
1.0,37.0,22.0,7.4903295e-07,0.014729243
1.0,37.0,34.0,7.630779e-07,0.001793962
1.0,17.0,10.0,7.2345745e-07,-0.0115193315
1.0,34.0,21.0,7.488522e-07,0.016646426
1.0,30.0,21.0,7.487899e-07,0.01690982
1.0,27.0,39.0,7.488306e-07,0.011695903
1.0,13.0,9.0,7.500489e-07,-0.024802525
1.0,20.0,24.0,7.359898e-07,0.013034742
1.0,18.0,33.0,7.3623795e-07,0.017864328
1.0,7.0,18.0,7.3541946e-07,-0.02519663
1.0,27.0,29.0,7.7484424e-07,0.017618816
1.0,26.0,23.0,7.36247e-07,0.016492527
1.0,23.0,38.0,7.490106e-07,0.016669076
1.0,28.0,17.0,7.362359e-07,0.013928574
1.0,36.0,14.0,7.744188e-07,0.016036373
1.0,14.0,18.0,7.355886e-07,-0.004221756
1.0,30.0,7.0,7.486323e-07,0.0059871487
