time,xCOM,yCOM,il8,il1
72,35,27,1.7100258e-05,1.0056092e-09
72,26,38,1.501977e-05,1.2777954e-08
72,33,8,1.5359803e-05,5.4949993e-08
72,29,9,1.3273098e-05,1.9714264e-07
72,23,13,1.9830388e-05,1.6218338e-09
72,37,17,1.5024224e-05,3.7437458e-09
72,22,36,1.7231208e-05,5.058223e-08
72,17,33,1.4619146e-05,9.738342e-10
72,32,34,1.8586792e-05,1.024619e-08
72,8,20,1.362732e-05,1.708507e-07
72,42,10,1.2841349e-05,1.2528004e-10
72,38,33,2.0698624e-05,1.5948534e-09
72,19,14,1.4003399e-05,9.7566875e-08
72,41,12,1.3549562e-05,4.5471749e-10
72,7,9,1.3649286e-05,1.3501613e-08
72,11,29,1.8171386e-05,5.217799e-10
72,31,16,1.6472817e-05,2.532457e-07
72,27,8,1.5444504e-05,1.5669347e-08
72,12,10,1.6985872e-05,3.7326924e-09
72,7,22,1.2737971e-05,5.708781e-09
72,20,22,1.780629e-05,1.030373e-07
72,42,15,1.2742583e-05,1.1772594e-09
72,7,27,9.221591e-06,1.7106578e-09
72,42,25,9.981186e-06,4.752852e-10
72,31,28,1.6438713e-05,8.4352884e-08
72,16,36,1.70104e-05,2.0795522e-08
72,21,21,1.8637626e-05,3.0370085e-08
72,14,33,1.790062e-05,8.877973e-09
72,33,34,1.6826601e-05,2.4823543e-09
72,41,38,1.2976016e-05,1.3682853e-10
72,21,31,1.45672475e-05,2.753952e-07
72,37,37,1.6765998e-05,1.1659381e-07
72,17,30,1.04568335e-05,6.1240786e-09
72,25,8,1.4500773e-05,1.8585194e-11
72,27,21,1.37537045e-05,3.668134e-08
72,16,7,1.4077086e-05,1.877218e-09
72,29,28,2.1165111e-05,1.1304645e-10
72,29,29,1.8344386e-05,3.2717815e-11
72,8,30,1.337479e-05,4.6454163e-10
72,16,24,1.4063086e-05,2.2808524e-07
72,25,7,1.2657417e-05,9.254211e-13
72,21,36,1.5998477e-05,2.405921e-09
72,39,11,1.647736e-05,8.882063e-11
72,10,15,1.4133226e-05,1.8943755e-08
72,8,32,1.4372354e-05,2.3248168e-07
72,20,39,1.592793e-05,1.1564708e-11
72,16,33,1.4953099e-05,1.8823427e-09
72,42,41,1.11811e-05,1.2061158e-10
72,38,36,2.0808091e-05,6.9690725e-10
72,15,22,1.3781359e-05,7.718707e-08
72,34,41,1.22235e-05,1.5111203e-08
72,35,33,1.3520424e-05,2.7230698e-09
72,32,38,1.3722786e-05,1.9538572e-07
72,24,12,1.8923216e-05,5.436288e-10
72,35,10,1.2934943e-05,5.6308426e-07
72,31,29,1.6150338e-05,1.6114928e-08
72,38,23,1.4228787e-05,3.8127567e-08
72,27,36,1.6054348e-05,5.7166463e-09
72,13,11,1.5295469e-05,1.9550481e-09
72,35,8,1.6559594e-05,2.7921616e-09
72,31,17,1.5769585e-05,1.538447e-08
72,34,20,1.4521574e-05,1.876906e-08
72,35,38,1.6748052e-05,9.376099e-08
72,33,22,1.40757e-05,1.1048614e-09
72,42,20,1.4375498e-05,5.690207e-10
72,34,24,1.2821336e-05,1.4493197e-08
72,42,11,1.259178e-05,6.137787e-11
72,29,41,1.3895769e-05,1.16683275e-07
72,34,16,1.4855436e-05,7.1635e-11
72,20,13,1.4046608e-05,2.9330364e-08
72,11,41,1.0109578e-05,3.258388e-10
72,32,12,1.4785206e-05,1.271527e-08
72,28,29,2.157544e-05,1.744071e-12
72,33,13,1.3640117e-05,2.5293542e-10
72,41,32,1.2764282e-05,1.3156085e-07
72,38,39,1.8486246e-05,2.145352e-08
72,7,32,1.2314774e-05,2.481315e-08
72,15,26,1.4567721e-05,2.7875424e-09
72,26,17,1.8039207e-05,3.990699e-10
72,42,31,1.2299419e-05,1.3208029e-07
72,7,14,1.1452236e-05,1.4299724e-07
72,7,42,1.1831625e-05,2.8743874e-10
72,19,18,2.094279e-05,2.2832214e-09
72,16,12,1.5363541e-05,7.406057e-08
72,11,9,1.3899204e-05,2.1754492e-09
72,22,30,1.8208902e-05,2.7541034e-07
72,36,9,1.6392782e-05,2.3159255e-07
72,20,16,1.3251427e-05,3.3876095e-08
72,21,28,1.6154752e-05,1.6134615e-08
72,25,21,1.3741423e-05,2.9619168e-10
72,37,41,1.5817866e-05,1.3079222e-07
72,21,42,1.25205825e-05,1.4787951e-10
72,23,39,1.6065404e-05,1.0731159e-08
72,27,7,1.286507e-05,6.976025e-10
72,28,33,1.9082276e-05,2.63976e-09
72,42,30,1.2235699e-05,3.5152738e-08
72,19,32,1.1416927e-05,3.4904524e-08
72,21,15,1.30353965e-05,1.7315351e-08
72,9,33,1.31121815e-05,3.6079024e-07
72,39,33,1.675749e-05,9.692625e-11
72,20,38,1.703039e-05,1.6111046e-10
72,15,15,1.3998262e-05,8.7317655e-09
72,9,11,1.16271885e-05,2.2483131e-07
72,14,27,1.5200114e-05,1.8265769e-09
72,41,16,1.3010867e-05,8.896126e-08
72,15,38,1.734203e-05,1.2581702e-11
72,22,13,2.0298807e-05,2.8730252e-08
72,18,18,2.0785614e-05,1.5328485e-08
72,20,19,1.721982e-05,1.5115651e-09
72,32,42,1.12876405e-05,1.6650673e-09
72,28,26,1.6186064e-05,5.9312086e-08
72,16,29,1.0581694e-05,2.2931973e-08
72,27,13,1.7343149e-05,1.6756645e-09
72,36,18,1.4341009e-05,1.0002097e-09
72,25,18,1.693079e-05,2.8982114e-08
72,22,29,1.6794631e-05,3.0047172e-08
72,24,20,1.2830319e-05,1.823735e-09
72,20,25,1.2983914e-05,1.6209236e-07
72,34,7,1.3688128e-05,1.5896905e-09
72,31,12,1.7094188e-05,3.043972e-09
72,10,30,1.7463137e-05,1.1020783e-10
72,8,22,1.3593836e-05,1.5193274e-07
72,26,15,1.3597623e-05,2.2263823e-08
72,21,20,1.5616428e-05,2.05274e-09
72,17,15,1.2677764e-05,5.137165e-07
72,35,17,1.7493336e-05,2.2475688e-11
72,15,37,2.0103716e-05,9.048719e-11
72,34,18,1.5414787e-05,4.6528635e-11
72,39,42,1.1139367e-05,1.9599131e-09
72,15,11,1.6777138e-05,7.247821e-08
72,32,7,1.3560326e-05,3.6156134e-08
72,17,20,1.7799639e-05,2.12754e-09
72,29,27,1.837601e-05,2.9480733e-09
72,22,31,1.9119616e-05,2.9998294e-08
72,30,41,1.8594954e-05,1.3263866e-08
72,9,8,1.2758785e-05,1.3451596e-08
72,31,14,1.3190823e-05,2.4732847e-07
72,18,28,1.2522007e-05,1.1925386e-10
72,36,40,1.5227812e-05,1.4097566e-07
72,19,23,1.508159e-05,4.3370295e-07
72,21,8,1.5336696e-05,3.7760493e-08
72,27,26,1.3614922e-05,7.873263e-08
72,26,19,1.5042968e-05,1.2524324e-09
72,13,26,1.5973526e-05,1.3296248e-08
72,36,8,1.5393825e-05,1.0850571e-08
72,39,25,1.4797793e-05,3.124224e-11
72,40,9,1.5837091e-05,3.0656466e-08
72,10,19,1.2913261e-05,1.649404e-07
72,13,42,9.2328655e-06,4.365085e-12
72,9,7,1.1431715e-05,1.2286683e-08
72,17,26,1.3116478e-05,8.388704e-08
72,38,29,1.5824935e-05,1.0934089e-07
72,37,9,1.5799937e-05,2.1386569e-08
72,25,34,1.1422638e-05,4.7804423e-09
72,19,42,1.03395205e-05,1.1034362e-10
72,29,22,1.4273651e-05,2.9619887e-09
72,19,10,1.08963195e-05,1.2769314e-08
72,22,41,1.49007865e-05,9.761892e-12
72,22,18,1.5843614e-05,2.6999205e-08
72,22,16,1.3894287e-05,2.527162e-08
72,33,24,1.2962865e-05,1.7795087e-09
72,21,11,1.2186113e-05,2.613107e-07
72,18,40,1.1601288e-05,1.4443897e-08
72,36,16,1.780461e-05,1.959681e-09
72,10,37,1.9329325e-05,3.0244937e-08
72,13,16,1.4988904e-05,1.6752605e-08
72,10,17,1.5060994e-05,4.569124e-08
72,38,9,1.572611e-05,3.1771001e-09
72,30,12,1.6484102e-05,1.6162724e-09
72,33,11,1.38321675e-05,5.9143296e-08
72,19,21,1.9485256e-05,2.1838666e-09
72,11,28,2.047629e-05,1.3261294e-08
72,19,29,1.2224919e-05,1.6292588e-09
72,37,35,2.1876229e-05,2.5369581e-10
72,10,32,1.2969787e-05,5.806337e-08
72,24,32,1.1264543e-05,3.792779e-08
72,30,28,1.821493e-05,3.6867038e-09
72,7,19,1.4124305e-05,1.3663276e-07
72,36,39,1.8019295e-05,1.0860741e-07
72,33,21,1.6244094e-05,9.462568e-09
72,23,21,1.4489544e-05,2.1610814e-08
72,27,14,1.4726633e-05,3.004123e-08
72,31,40,1.9162937e-05,6.779188e-09
72,26,35,1.4937141e-05,2.276439e-09
72,9,37,1.5793146e-05,1.6044378e-08
72,29,13,1.5974238e-05,5.3602247e-09
72,8,10,1.3217817e-05,3.2721008e-08
72,17,12,1.3539433e-05,2.2534518e-08
72,7,8,1.2379804e-05,1.3535215e-08
72,18,14,1.5241576e-05,5.1661e-07
72,28,24,1.5286147e-05,7.426735e-08
72,12,22,9.752692e-06,2.6910365e-07
72,13,24,1.38007135e-05,2.1543303e-07
72,18,8,1.1277878e-05,2.0514216e-07
72,39,36,1.949571e-05,3.918149e-11
72,19,7,1.0773324e-05,1.6391121e-07
72,42,37,1.42225035e-05,1.749128e-10
72,21,39,1.7170816e-05,2.9394646e-11
72,49,38,0.0,1.6974708e-07
72,12,46,9.079825e-09,1.4525424e-09
72,32,2,3.46332e-09,6.731438e-09
72,6,14,3.2355772e-06,3.0398713e-08
72,17,43,2.3148827e-06,1.2376819e-10
72,46,43,9.4916865e-09,1.24978685e-08
72,43,43,1.0552434e-06,9.648742e-10
72,5,1,0.0,3.158243e-08
72,3,45,0.0,1.80665e-08
72,37,4,2.2549548e-08,1.5795517e-07
72,37,47,2.7576903e-09,7.988064e-11
72,33,2,0.0,3.6662576e-07
72,14,47,1.2850083e-09,1.5911063e-10
72,3,23,1.8497532e-08,1.0663416e-09
72,25,43,1.144934e-06,1.4515765e-08
72,48,9,0.0,3.109924e-08
72,30,4,1.732381e-07,2.5875527e-08
72,22,3,3.3658e-08,2.6262104e-09
72,43,37,3.7391378e-06,2.3868223e-09
72,13,43,2.276885e-06,8.013223e-11
72,32,48,0.0,1.533278e-08
72,31,3,3.25325e-08,2.6998144e-08
72,45,23,1.07887615e-07,2.4312912e-09
72,0,15,0.0,2.456993e-08
72,9,0,0.0,1.553191e-07
72,17,14,7.5326598e-06,6.1194446e-06
72,48,46,0.0,5.1602547e-07
72,4,37,1.6878788e-07,1.4527525e-08
72,37,5,1.3081873e-07,3.031585e-08
72,1,11,0.0,1.7126974e-08
72,43,21,1.6249949e-06,5.053374e-10
72,47,25,0.0,3.937168e-07
72,5,34,7.5670096e-07,1.7386698e-10
72,7,15,2.951421e-06,3.0449165e-08
72,19,3,1.8910246e-08,1.6380424e-07
72,4,33,1.1658293e-07,2.1809535e-10
72,26,46,2.1331594e-08,9.5357535e-09
72,10,0,0.0,4.7794465e-08
72,13,47,2.0022672e-09,1.6200694e-11
72,47,22,1.1181942e-09,2.8684552e-08
72,1,19,3.4174272e-10,8.691724e-10
72,28,46,1.4354071e-08,9.279655e-09
72,0,36,0.0,1.690694e-07
72,5,45,1.7177364e-08,1.834981e-08
72,25,46,1.0531259e-08,1.4738645e-08
72,6,26,1.1090902e-06,8.572713e-10
72,11,44,1.7523926e-07,1.4757627e-10
72,4,9,1.7041626e-07,4.353508e-08
72,7,2,0.0,1.1753084e-07
72,18,7,5.376797e-06,2.1579542e-08
72,37,4,2.2549548e-08,1.5795517e-07
72,39,34,1.48243225e-05,4.01709e-12
72,36,34,1.1100513e-05,1.0871275e-09
72,14,31,9.174545e-06,1.3576715e-06
72,34,32,5.395315e-06,2.7926976e-09
72,34,2,1.5911437e-09,3.189577e-08
72,48,43,6.1146616e-11,1.1222923e-10
72,23,33,3.6039187e-06,4.7845987e-08
72,24,34,4.421424e-06,6.126573e-08
72,46,0,0.0,3.727702e-08
72,32,35,1.9174899e-05,7.1281036e-08
72,10,20,3.9241568e-06,1.0319375e-06
72,8,36,9.171527e-06,8.593393e-09
72,28,49,0.0,2.5410902e-09
72,22,22,7.0264678e-06,1.8594453e-06
72,12,1,0.0,1.4059218e-07
72,22,43,1.6771785e-06,1.7900009e-09
72,31,20,6.540323e-06,5.5781965e-07
72,38,32,1.1851719e-05,2.6146777e-08
72,39,24,9.657859e-06,7.221506e-10
72,44,34,2.2033116e-07,1.6429789e-09
72,14,26,1.0988975e-05,1.0790122e-09
72,30,24,6.956104e-06,2.1491326e-09
72,21,0,0.0,1.6742028e-07
72,32,21,8.483146e-06,7.713529e-09
72,17,21,1.053796e-05,1.1477055e-08
72,12,27,1.1450397e-05,2.5788557e-08
72,48,21,0.0,1.4175973e-08
72,44,16,8.780206e-07,1.8365365e-07
72,10,0,0.0,4.7794465e-08
72,6,34,3.3383333e-06,1.5716892e-09
72,10,4,5.7795148e-08,3.0899514e-08
72,15,41,3.5026346e-06,1.4111691e-10
72,0,40,0.0,3.4180143e-09
72,1,34,2.0587837e-10,3.8667552e-10
72,47,7,1.6194758e-09,1.16297905e-08
72,45,5,1.692841e-08,2.4883597e-09
72,33,33,9.66651e-06,1.2431478e-10
72,23,49,0.0,1.6162396e-08
72,24,5,6.086957e-07,1.0607023e-09
72,38,0,0.0,2.6654345e-10
72,35,46,6.825252e-09,5.249953e-09
72,1,33,0.0,8.460573e-09
72,34,19,9.246913e-06,1.1303263e-09
72,6,6,3.400833e-07,4.3808132e-08
72,24,35,5.559731e-06,6.757222e-07
72,23,29,9.779829e-06,1.6999886e-09
72,22,39,1.4630997e-05,6.778759e-10
72,10,14,5.7754646e-06,2.0109924e-07
72,7,26,2.856772e-06,3.2470704e-10
72,34,23,6.5756635e-06,1.9965065e-09
72,3,30,6.350835e-09,8.757351e-11
72,3,39,1.2916927e-08,9.026138e-10
72,32,45,1.1729938e-07,1.7850619e-08
72,0,37,0.0,1.5911917e-08
72,49,1,0.0,8.7966046e-10
72,49,28,0.0,1.6317864e-08
72,48,30,0.0,1.4576202e-07
72,19,2,1.4947985e-09,1.8884074e-07
72,41,48,0.0,1.4626115e-08
72,45,47,0.0,4.558219e-09
72,9,44,2.2796527e-07,3.9510376e-10
72,21,49,0.0,1.1174022e-10
72,45,49,0.0,1.4300351e-08
72,18,44,5.084197e-07,8.955198e-10
72,8,44,3.9679662e-07,8.177692e-09
72,36,44,3.7379303e-07,1.5229398e-08
72,49,17,0.0,1.7230882e-08
72,12,3,3.5013135e-09,1.4146023e-08
72,3,15,1.18928e-08,1.7180875e-09
72,47,15,2.8142368e-09,1.7410457e-08
72,0,7,0.0,1.9612485e-09
72,8,2,8.153555e-10,1.4871516e-08
72,15,5,7.9604746e-07,3.114361e-11
72,48,47,0.0,1.8397582e-08
72,9,5,5.7274275e-07,1.0740367e-09
72,21,46,1.8877866e-08,1.3903653e-07
72,5,15,3.2215468e-07,1.5977697e-08
72,33,46,1.0852872e-08,8.354809e-10
72,13,28,1.5196972e-05,1.0614717e-09
72,7,20,1.3499878e-05,1.6677864e-08
72,10,19,1.2913261e-05,1.649404e-07
72,28,36,1.2796584e-05,9.616975e-08
72,39,30,7.725819e-06,2.5325309e-09
72,16,31,3.019507e-06,3.9068038e-07
72,14,44,2.768301e-07,1.4553469e-08
72,30,23,7.970258e-06,4.9731225e-10
72,28,39,1.1789454e-05,1.4434413e-07
72,32,17,1.7222279e-05,1.6761874e-09
72,2,43,3.9067813e-10,1.9779309e-08
72,25,28,7.370146e-06,9.481746e-11
72,18,23,7.958006e-06,2.0224516e-06
72,29,11,8.8570505e-06,3.7084092e-07
72,38,10,1.542881e-05,7.4184646e-07
72,26,23,1.2853501e-05,8.945618e-07
72,11,12,5.323536e-06,4.362032e-07
72,22,33,4.976569e-06,3.7023065e-07
72,33,35,1.7892491e-05,7.361221e-07
72,32,30,9.172806e-06,1.5913713e-06
72,4,23,1.0957526e-07,4.4288278e-11
72,37,1,0.0,9.519794e-10
72,47,33,0.0,3.7017165e-07
72,12,19,4.2772076e-06,2.774706e-07
72,48,23,0.0,2.2642912e-09
72,45,17,1.4385992e-07,2.3385738e-09
72,40,5,7.621404e-07,2.341592e-09
72,43,35,1.7917483e-06,8.263087e-10
72,49,0,0.0,3.323986e-10
72,43,46,8.255915e-09,1.6319117e-08
72,15,3,2.4326932e-08,1.4568943e-08
72,6,48,0.0,3.2147973e-08
72,44,2,2.205618e-10,1.050219e-09
72,49,26,0.0,1.2077879e-09
72,42,46,1.5507764e-08,6.4358896e-09
72,39,42,1.1139367e-05,1.9599131e-09
72,3,19,3.0866232e-08,2.4833232e-08
72,45,26,5.9313212e-08,1.6306814e-07
72,0,31,0.0,9.0726364e-11
72,10,43,6.189202e-07,5.266715e-11
72,15,13,9.839603e-06,2.1240278e-09
72,19,39,7.852382e-06,2.1247638e-10
72,34,34,6.7809638e-06,4.1501937e-11
72,29,25,7.637244e-06,4.350361e-07
72,46,39,7.481665e-09,2.3570115e-08
72,42,3,2.2796167e-08,1.6842773e-08
72,20,35,5.913973e-06,6.139989e-08
72,30,26,8.0623895e-06,5.758275e-09
72,6,29,6.287089e-07,1.4534553e-08
72,2,3,0.0,2.7753018e-07
72,48,22,0.0,2.0831386e-09
72,29,3,1.7368466e-08,2.3957183e-10
72,46,5,2.7006049e-09,1.8384843e-09
72,46,4,4.194293e-11,1.6937651e-08
72,48,46,0.0,5.1602547e-07
72,46,31,2.2573799e-08,3.805195e-08
72,19,44,6.287431e-07,1.46386965e-08
72,24,6,2.3356783e-06,2.7923407e-11
72,41,44,3.448434e-07,1.8331629e-07
72,38,42,7.800791e-06,1.89401e-09
72,47,38,1.0555481e-09,2.5872533e-08
72,6,0,0.0,1.7067444e-09
72,49,7,0.0,1.1767699e-08
72,0,10,0.0,3.670923e-09
72,42,4,1.3381894e-07,1.5338429e-07
72,7,0,0.0,1.8847497e-09
72,49,6,0.0,2.727333e-07
72,27,49,0.0,3.5283162e-07
72,17,48,0.0,1.8996529e-07
72,45,10,1.4786606e-07,3.62319e-08
72,3,49,0.0,5.1720606e-10
72,33,6,2.8209436e-06,7.980791e-10
72,4,31,7.005233e-08,6.349559e-13
72,5,4,3.0024125e-09,6.476828e-09
72,46,0,0.0,3.727702e-08
72,35,32,6.912701e-06,3.40123e-08
72,46,20,2.792785e-08,2.1869544e-09
72,35,9,1.062069e-05,4.4564068e-08
72,20,33,1.2963953e-05,4.956175e-10
72,19,36,1.3298131e-05,4.498883e-07
72,33,26,1.1872326e-05,1.860947e-09
72,35,22,1.4559924e-05,1.7039095e-07
72,29,20,1.3351478e-05,1.5583996e-07
72,31,23,1.3349154e-05,1.6967948e-10
72,37,32,1.6484919e-05,2.3767055e-07
72,30,36,1.35274195e-05,2.137071e-07
72,11,37,1.6984142e-05,2.3245836e-07
72,32,31,1.2726019e-05,1.3171308e-07
72,37,39,1.7944702e-05,2.518807e-07
72,25,16,1.4693036e-05,3.409695e-10
72,40,7,1.204062e-05,3.0659763e-08
72,22,32,1.4289975e-05,4.0135703e-08
72,9,35,1.4632211e-05,1.0494425e-07
72,25,29,1.5544234e-05,4.5950552e-12
72,40,40,1.3070426e-05,1.3967955e-10
72,24,29,1.5823018e-05,7.9304216e-11
72,12,16,1.5501519e-05,7.439439e-09
72,36,12,1.295909e-05,4.3631804e-08
72,30,42,1.3773624e-05,7.6943285e-10
72,37,42,1.2825215e-05,4.507082e-09
72,10,28,1.8571798e-05,7.410121e-09
72,27,10,1.633763e-05,1.5667585e-08
72,25,14,1.3764014e-05,1.1846236e-10
72,32,32,9.419913e-06,7.3481496e-09
72,34,35,9.3869885e-06,2.172687e-09
72,2,31,1.5608804e-09,2.208674e-10
72,18,9,5.4506954e-06,2.6402628e-07
72,23,4,1.7464588e-07,2.1208362e-09
72,32,4,1.7956032e-07,2.7480683e-08
72,21,33,5.42974e-06,1.2734084e-09
72,39,9,1.0021152e-05,3.6794772e-09
72,23,20,9.324288e-06,1.402694e-09
72,37,12,7.159493e-06,2.9852274e-09
72,30,38,1.2249603e-05,1.5437107e-07
72,18,32,6.060314e-06,2.6432333e-06
72,36,48,0.0,1.8027502e-09
72,45,11,1.4557655e-07,3.243452e-07
72,10,29,1.1511003e-05,2.667966e-10
72,7,10,8.28115e-06,1.0648029e-09
72,9,23,1.26301375e-05,1.4797203e-07
72,35,31,1.0835833e-05,2.9028234e-07
72,19,19,1.8640216e-05,1.6702907e-10
72,29,26,1.6397904e-05,3.0979113e-08
72,37,30,1.4627992e-05,3.4191706e-07
72,13,31,1.6967086e-05,1.4696784e-07
72,25,27,3.4321336e-06,2.4150315e-09
72,21,26,1.1966362e-05,1.7581701e-07
72,34,17,1.7678783e-05,5.6449524e-12
72,24,26,1.0611817e-05,2.667341e-07
72,28,28,2.0254392e-05,4.8173625e-11
72,10,18,1.6430398e-05,3.4498726e-08
72,17,38,1.4475612e-05,3.5739844e-09
72,36,15,1.7180739e-05,4.2960618e-08
72,38,38,1.6633529e-05,1.1678055e-07
72,7,12,1.4007059e-05,1.0213329e-09
72,40,28,1.2062886e-05,7.380617e-08
72,10,38,1.6381015e-05,5.2003013e-08
72,16,22,1.5057673e-05,1.9787366e-07
72,11,24,1.3394279e-05,3.2040727e-08
72,16,8,1.5562691e-05,1.5120234e-08
72,11,15,1.569354e-05,2.035341e-07
72,38,19,1.1889915e-05,2.9069627e-08
72,41,7,1.2707314e-05,1.8033276e-08
72,34,36,1.8307412e-05,2.3067246e-09
72,19,37,1.5494034e-05,5.479437e-08
72,37,14,1.4579947e-05,4.311452e-08
72,32,16,1.7977878e-05,2.8025656e-08
72,37,33,2.113822e-05,1.4657669e-08
72,35,26,1.5108178e-05,1.8045877e-09
72,33,19,1.5684534e-05,5.6921207e-10
72,22,38,1.6120724e-05,5.427661e-09
72,39,40,1.6133912e-05,4.383102e-09
72,17,16,9.238422e-06,5.3492737e-08
72,37,26,1.5126179e-05,3.732615e-09
72,15,33,1.594931e-05,3.1641139e-09
72,28,18,1.504607e-05,6.904592e-08
72,41,20,1.438526e-05,1.0439646e-08
72,36,13,1.4335522e-05,4.5088726e-08
72,18,20,1.8077277e-05,4.7844473e-10
72,17,35,1.22152915e-05,5.921867e-08
72,19,17,1.8198372e-05,1.8023671e-08
72,27,18,1.7111419e-05,5.067079e-09
72,41,19,1.54198e-05,1.7762193e-09
72,23,18,1.5531692e-05,3.047203e-08
72,36,17,1.9214956e-05,2.271808e-10
72,7,34,1.2379066e-05,3.0272965e-08
72,22,12,1.8228458e-05,2.6129774e-07
72,14,24,1.3804976e-05,1.9958472e-07
72,33,39,1.3196465e-05,6.9680657e-09
72,21,37,1.5881013e-05,1.9655852e-10
72,38,16,1.1987476e-05,1.0769807e-08
72,13,27,1.8027853e-05,1.533495e-09
72,18,13,1.3832124e-05,4.1033044e-08
72,20,18,1.738444e-05,2.5277856e-08
72,25,17,1.7503577e-05,3.5108652e-09
72,23,19,1.4396424e-05,3.622746e-09
72,39,19,1.19748565e-05,2.8387662e-08
72,22,8,1.5357484e-05,2.1594742e-09
72,26,1,0.0,2.2495523e-09
72,33,38,9.726825e-06,3.6448537e-08
72,21,35,7.45918e-06,1.2817792e-08
72,23,1,3.0073605e-10,2.392825e-10
72,14,38,9.073792e-06,4.786517e-12
72,0,14,0.0,3.0020664e-07
72,17,36,7.9220845e-06,3.9228104e-07
72,35,29,3.9502074e-06,2.7935926e-07
72,26,14,9.359229e-06,2.4315863e-09
72,37,13,7.659809e-06,4.0203876e-09
72,5,40,3.966362e-07,1.2922119e-07
72,20,5,6.098076e-07,1.9328236e-10
72,11,13,1.098639e-05,2.137305e-07
72,23,26,5.5188875e-06,8.1362145e-07
72,39,26,8.9534915e-06,1.3985639e-11
72,28,12,1.1749995e-05,5.3615634e-10
72,16,30,5.279749e-06,7.9087755e-08
72,15,47,7.60454e-10,1.8896016e-09
72,24,24,5.2248033e-06,7.064095e-07
72,19,28,9.914807e-06,4.0394452e-10
72,33,20,1.1519931e-05,4.697279e-09
72,17,29,6.344794e-06,1.4237918e-09
72,24,17,6.876044e-06,2.9474998e-08
72,7,39,2.0894104e-06,1.414656e-08
72,1,8,0.0,1.5499113e-08
72,31,18,7.634078e-06,1.0973877e-08
72,21,40,1.02774875e-05,3.3013184e-12
72,28,27,1.1628869e-05,2.039597e-09
72,41,15,8.260151e-06,1.5829812e-08
72,18,38,7.8011735e-06,3.089773e-08
72,23,24,5.8908413e-06,1.8356978e-06
72,9,46,5.69981e-09,3.095111e-08
72,8,4,6.3853e-08,1.4910766e-08
72,22,19,8.647612e-06,2.1040891e-09
72,32,11,8.724606e-06,3.4989412e-07
72,34,26,8.878471e-06,1.4451899e-08
72,30,37,6.78854e-06,3.751475e-08
72,29,45,9.259863e-08,7.874042e-09
72,26,36,9.437054e-06,4.879994e-10
72,2,21,2.604343e-09,2.4132834e-08
72,24,14,8.309662e-06,1.0179856e-11
72,38,20,4.4450658e-06,5.6659286e-07
72,23,30,1.1789216e-05,1.5060767e-08
72,45,2,0.0,3.3176029e-09
72,23,22,7.3614183e-06,2.1011016e-07
72,17,40,8.358867e-06,1.1723864e-07
72,12,34,9.5699015e-06,5.3749964e-09
72,29,37,3.9114093e-06,2.4816438e-07
72,27,17,1.17075615e-05,2.8406493e-09
72,20,17,1.0271481e-05,2.1810077e-07
72,0,46,0.0,3.168979e-08
72,31,32,8.320561e-06,5.9513625e-09
72,26,32,5.245621e-06,2.1625637e-12
72,1,36,0.0,1.5233482e-08
72,48,42,8.65027e-11,1.6083541e-09
72,11,23,4.7243234e-06,6.8575126e-08
72,46,4,4.194293e-11,1.6937651e-08
72,20,37,1.042961e-05,2.8853877e-09
72,34,22,9.448069e-06,1.8500986e-08
72,32,28,9.729447e-06,1.08193365e-08
72,28,32,1.2399636e-05,1.4980783e-10
72,48,19,7.096845e-11,2.8845004e-09
72,48,10,0.0,5.618049e-07
72,48,28,0.0,2.5192515e-09
72,35,13,7.1929044e-06,1.9491466e-08
72,21,44,6.668999e-07,3.121582e-08
72,33,15,8.062255e-06,1.39591e-08
72,15,19,8.448315e-06,3.9358948e-08
72,26,26,4.6658784e-06,7.799949e-09
72,41,11,8.134695e-06,6.546073e-11
72,1,13,0.0,1.4441545e-08
72,18,35,5.248798e-06,5.8155666e-07
72,15,29,4.2540755e-06,1.905074e-07
72,27,20,7.995491e-06,4.168242e-09
72,33,12,8.9508085e-06,3.369447e-09
72,40,11,8.880357e-06,2.3104253e-10
72,34,49,0.0,3.120259e-08
72,20,20,1.1787098e-05,3.582353e-10
72,14,11,1.10986e-05,4.3971804e-09
72,14,2,1.5967128e-09,1.465443e-08
72,24,31,7.290538e-06,6.425092e-10
72,30,25,8.506683e-06,2.9095458e-08
72,35,5,4.5063493e-07,2.9788506e-08
72,37,29,8.562771e-06,1.3552352e-06
72,34,33,6.1482533e-06,2.0107685e-10
72,16,11,8.847529e-06,6.1561434e-07
72,41,10,9.611473e-06,1.0913788e-09
72,4,40,8.374821e-08,1.4584993e-08
72,47,40,4.856233e-10,3.7853198e-08
72,35,11,6.859421e-06,2.534194e-06
72,4,16,3.8608686e-08,1.829406e-10
72,36,36,1.1175045e-05,7.218554e-10
72,36,41,9.135818e-06,9.2790255e-09
72,26,20,8.279723e-06,3.2256012e-10
72,22,0,0.0,1.5964737e-08
72,25,44,3.0300728e-07,2.1796458e-09
72,40,27,7.695695e-06,3.92026e-09
72,43,30,3.3254503e-06,9.242244e-10
72,24,21,8.734579e-06,1.3928158e-09
72,21,25,6.405057e-06,3.0946424e-08
72,40,33,8.1146545e-06,1.5872462e-10
72,22,15,8.735702e-06,1.7277928e-09
72,9,36,1.0344017e-05,1.983837e-08
72,17,13,7.574823e-06,2.791211e-07
73,48,19,1.0881196e-10,2.957678e-09
